User,Tweet,Subjectivity,Polarity,Analysis
VickyShegzy,": If Hazard takes jamb form next year, he can still gain admission to UI or distance learning while doing his plumbing w…",0,0,Neutral
GrantAvery6,": @_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distanc…",1,0,Negative
Scatcat44,": Treguna Mekoides Tracorum Satis Dee
( Eglantine was my witchy distance learning hero) ",0,0,Neutral
Orr_Michael2022,": @_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distanc…",1,0,Negative
emeicen,": @_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distanc…",1,0,Negative
wokabaut_meri,": @_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distanc…",1,0,Negative
criprights,": @_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distanc…",1,0,Negative
EduKyuPvtLtd,"Are you confused about your career path?

Don't let your dreams be dreams. With Edukyu, get the free counselling and advice from experienced professionals.

Connect with us today!
edukyu ExecutiveMBA BeTheBetterVersionOfYou masterofbusinessadministration learning distance ",1,0,Positive
STreneary,Help my students navigate distance learning this year with a contribution to my TpTClassFund campaign. Every dollar you give will help me purchase high-quality learning materials from _Official that can be used for remote learning. ,0,0,Negative
JoannaFearless,"I started learning the truth in college. I went to an arty school that had a strong out-and-proud LGBTQ+ community. But by that time, other emotional issues were in play, in the form of a long-distance relationship that was more about my co-dependency issues than love.",1,0,Positive
zeditip,"O-Cademy By ONPASSIVE❗️
👩🏫👨🎓Let distance and age not be a limitation to your learning or teaching. 
👩🎓👨🏫 Reinvent yourself with the best e-Learning Platform to learn and earn.


ONPASSIVE OFounders earn GoFounders ... ",0,1,Positive
MyOpini53400184,"@_marching_Ents_ I did distance learning for 6 months when i was 16 (travelling). 
Came back to high school, came top of class in Biology. 
My teacher was begging me to pursue science at Uni. Homeschooling works and works very well.",0,0,Positive
feegle12,"@_marching_Ents_  In the school system, our kids were up to 5 years behind academically. Home schooled via Distance Ed, they caught up in less than 2 years. We pulled them out when the school told us our Yr 9 son was no longer capable of learning, &amp; wouldn’t graduate. He did, &amp; has a TAFE Cert 3.",0,0,Negative
ScienceMan," I helped organize the Ableg “Get on the Bus” protest to save the Alberta Distance Learning Centre from the initial attempt from conservatives to cut its funding. Alas, they were successful killing ADLC on their 2nd attempt.

I know from experience the fight is difficult. 2/3",1,0,Negative
3dheals,: Deep learning can be used to segment critical overhang distances in tomography images of batteries. Thanks to …,0,0,Positive
daisyynarkie,_: learning to love from a distance.,1,1,Positive
FullyConfounded," _Roos It was never “passports”. It was about expediting AI integration. They were pilot programs. They needed to destroy “legacy systems” to force adoption of Telemedicine, online shopping, distance learning, cashless, social credit, etc.  Your “New Normal”",0,0,Positive
Viceroy_hale,_: learning to love from a distance.,1,1,Positive
UpskillTalent,"New Blog Post!
""5 Ways To Rebuild Skills Without Distance Learning.""

Read our blog and learn the ways that you can do to rebuild those skills!

Blog Link- 

Website Link - 

 upskill skilldevelopment ",0,0,Positive
CheezBurgrLuvr,Can marryweather media PLEASSEEE draw an anime weeb bait version of the Dharman video where the kid cheats on the test because he was too busy playing Friday night funkin on his iPad to listen to the distance learning but his teacher made a fake website with the test answers,1,0,Negative
MadiSP4321,"   They had the PERFECT opportunity coming back from distance learning but nah, business as usual, with an extra special emphasis on standardized tests this time 🙄",0,0,Positive
Bridget39658,": You’ve rented classrooms in Pittsburgh before, now rent our virtual rooms and distance learning platform! Let us host you…",0,0,Neutral
lths_svst,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
nicolenkansah_,learning to love from a distance.,1,1,Positive
StormeWebber,: Oh wow!!!! Do you y’all do distance learning,1,0,Positive
Blackamazon,Oh wow!!!! Do you y’all do distance learning ,1,0,Positive
Montitute,"Montessori Training Certificate (Distance / Online)
- 50% Discount 
- 9 fully colored manuals.
- 1 year access to online premium training videos and learning resources.
Visit  to enroll. ",0,0,Neutral
AlexanderLHK,": How To Use Augmented Reality in Distance Learning:  via   
————
abdsc A…",0,0,Neutral
STreneary,Help my students navigate distance learning this year with a contribution to my TpTClassFund campaign. Every dollar you give will help me purchase high-quality learning materials from _Official that can be used for remote learning. ,0,0,Negative
SolutionzInc,"Solutionz invites you to attend a Poly webinar to learn about applying for the USDA’s Rural Distance Learning and Telemedicine grant to pay for technology upgrades. Send us a message to start your application or discuss your eligibility!  

 
TeamSolutionz ",0,0,Neutral
Reginaghie,": In Yemen, we are starting early to help GirlsLead, preventing school dropouts by providing remedial education classe…",0,0,Positive
jackfrostcat," Nope.  While distance learning did not help, I know that the Texas legislature has worked diligently to undermine and underpay the public teachers. The only thing they have supported has been athletics. Academics has lagged and rural schools have lagged the necessary support.",1,0,Neutral
frankfortsports,": During distance learning, our district thrived because of the hard work and dedication this team put in. Congratulations an…",1,0,Negative
anita_michelyn,:   Be on the look out for Commonwealth distance learning scholarship,0,0,Neutral
Stella_Pollard,": During distance learning, our district thrived because of the hard work and dedication this team put in. Congratulations an…",1,0,Negative
timmy_izecson,": If Hazard takes jamb form next year, he can still gain admission to UI or distance learning while doing his plumbing w…",0,0,Neutral
dr_ea_mz,": If Hazard takes jamb form next year, he can still gain admission to UI or distance learning while doing his plumbing w…",0,0,Neutral
Jordana725,"If  and  had been forward thinkers and built a high quality distance learning option, students and families would have had options and a plan.  Instead, week after week students learning is being disrupted.  

Our leaders continue to fail students. ",0,0,Negative
OneTeamFCS,"During distance learning, our district thrived because of the hard work and dedication this team put in. Congratulations and a huge thank you, STCs and Computer Technicians. 

Thank you to KDE for the Stilwell coins! 

WeAllThrive | EveryStudentSucceeds | OneTeamFCS ",1,0,Positive
zeditip,"O-Cademy By ONPASSIVE❗️
👩🏫👨🎓Let distance and age not be a limitation to your learning or teaching. 
👩🎓👨🏫 Reinvent yourself with the best e-Learning Platform to learn and earn.


ONPASSIVE OFounders earn GoFounders ... ",0,1,Positive
godless_pagan,"""Beauty and the Beast"" was the first movie my bf and I watched together when we finally met in person after long distance.

We danced to ""Tale As Old As Time"".

""Bittersweet and strange, finding you can change, learning you were wrong."" 

I am now crying for Angela Lansbury.",1,0,Negative
mide6ix,": If Hazard takes jamb form next year, he can still gain admission to UI or distance learning while doing his plumbing w…",0,0,Neutral
JamalGurhan,": In Yemen, we are starting early to help GirlsLead, preventing school dropouts by providing remedial education classe…",0,0,Positive
